filename,Name,ID,Volume (µm³),Min (roGFP 470),Max (roGFP 470),Mean (roGFP 470),Sum (roGFP 470),Standard Deviation (roGFP 470),Min (mCherry double),Max (mCherry double),Mean (mCherry double),Sum (mCherry double),Standard Deviation (mCherry double),"Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))","Min (mCherry double (DCI: 60 its, mCherry double))","Max (mCherry double (DCI: 60 its, mCherry double))","Mean (mCherry double (DCI: 60 its, mCherry double))","Sum (mCherry double (DCI: 60 its, mCherry double))","Standard Deviation (mCherry double (DCI: 60 its, mCherry double))",Centroid X (µm),Centroid Y (µm),Centroid Z (µm),Item Name,Population,Type,Number of contained Mito,Compartment ROIs ID,ExtracellularBackground
GTY027 36C 14 03 m-50.csv,Mito 1,2,0.838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,644.26,1204.92,888.43,625452.88,98.48,NA,NA,NA,NA,NA,74.81,15.66,1.62,GTY027 36C 14,Mito,Object,NA,1,664.04
GTY027 36C 14 03 m-50.csv,Mito 3,4,6.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532.96,1354.8,881.73,5097310,164.36,NA,NA,NA,NA,NA,76.17,16.22,2.85,GTY027 36C 14,Mito,Object,NA,1,664.04
GTY027 36C 14 03 m-50.csv,Mito 9,10,2.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,456.08,1257.86,832.72,1990191.38,150.47,NA,NA,NA,NA,NA,78.09,19.65,2.71,GTY027 36C 14,Mito,Object,NA,1,664.04
GTY027 36C 14 04 m-25.csv,ROIs 1,1,213.04,559,1015,765.58,137000000,62.94,210,1211,340.18,60864473,94.69,421.49,1688.2,772.14,138000000,133.89,3.37,13091.89,358.62,64163588,431.7,NA,NA,NA,GTY027 36C 14,ROIs,Object,2,NA,664.04
GTY027 36C 14 04 m-25.csv,Mito 15,16,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531.48,1392.11,905.88,1674979.13,135.89,NA,NA,NA,NA,NA,58.34,5.71,2.68,GTY027 36C 14,Mito,Object,NA,1,664.04
GTY027 36C 14 04 m-25.csv,Mito 26,27,0.226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,622.21,1040.46,803.03,152575.27,89.78,NA,NA,NA,NA,NA,59.92,6.67,3.52,GTY027 36C 14,Mito,Object,NA,1,664.04
GTY027 36C 14 04 m-35.csv,ROIs 1,1,213.04,559,1015,765.58,137000000,62.94,210,1211,340.18,60864473,94.69,421.49,1688.2,772.14,138000000,133.89,3.37,13091.89,358.62,64163588,431.7,NA,NA,NA,GTY027 36C 14,ROIs,Object,1,NA,664.04
GTY027 36C 14 04 m-35.csv,Mito 8,9,2.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,523.63,1392.11,891.42,2206273.75,135.3,NA,NA,NA,NA,NA,58.51,5.82,2.77,GTY027 36C 14,Mito,Object,NA,1,664.04
GTY027 36C 14 04 m-50.csv,ROIs 1,1,213.04,559,1015,765.58,137000000,62.94,210,1211,340.18,60864473,94.69,421.49,1688.2,772.14,138000000,133.89,3.37,13091.89,358.62,64163588,431.7,NA,NA,NA,GTY027 36C 14,ROIs,Object,1,NA,664.04
GTY027 36C 14 04 m-50.csv,Mito 10,11,3.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,523.63,1392.11,890.25,2960089.5,138.13,NA,NA,NA,NA,NA,58.54,5.83,2.79,GTY027 36C 14,Mito,Object,NA,1,664.04
GTY027 36C 14 05 m-25.csv,ROIs 1,1,218.44,575,2077,775.04,142000000,63.41,212,984,344.32,63166753,67.06,404.88,29945.33,783.19,144000000,227.6,15.35,7530.86,362.75,66549000,345.96,NA,NA,NA,GTY027 36C 14,ROIs,Object,11,NA,664.04
GTY027 36C 14 05 m-25.csv,Mito 2,3,0.117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,809.95,1127.05,947.95,92898.97,84.96,NA,NA,NA,NA,NA,49.28,5.26,1.8,GTY027 36C 14,Mito,Object,NA,1,664.04
GTY027 36C 14 05 m-25.csv,Mito 8,9,0.0893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,797.89,1102.32,979.07,73430.46,57.49,NA,NA,NA,NA,NA,48.42,3.82,2.22,GTY027 36C 14,Mito,Object,NA,1,664.04
GTY027 36C 14 05 m-25.csv,Mito 9,10,0.0548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,933.96,1112.45,1029.22,47344.3,49.44,NA,NA,NA,NA,NA,50.04,3.91,2.03,GTY027 36C 14,Mito,Object,NA,1,664.04
GTY027 36C 14 05 m-25.csv,Mito 10,11,0.0321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,814.96,1003.85,925.33,24983.92,49.02,NA,NA,NA,NA,NA,50.45,4.21,2.04,GTY027 36C 14,Mito,Object,NA,1,664.04
GTY027 36C 14 05 m-25.csv,Mito 11,12,0.187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,694.91,1184.63,949.05,149001.55,92.29,NA,NA,NA,NA,NA,50.37,6.49,2.14,GTY027 36C 14,Mito,Object,NA,1,664.04
GTY027 36C 14 05 m-25.csv,Mito 21,22,0.726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,555.55,1263.55,867.07,528912.31,120.23,NA,NA,NA,NA,NA,47.32,5.44,2.78,GTY027 36C 14,Mito,Object,NA,1,664.04
GTY027 36C 14 05 m-25.csv,Mito 23,24,0.246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,762.05,1230.39,939.92,194563.7,95.52,NA,NA,NA,NA,NA,45.56,3.97,3.01,GTY027 36C 14,Mito,Object,NA,1,664.04
GTY027 36C 14 05 m-25.csv,Mito 24,25,0.252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,631.08,1106.63,819.79,173796.09,106,NA,NA,NA,NA,NA,49.82,4.48,3.48,GTY027 36C 14,Mito,Object,NA,1,664.04
GTY027 36C 14 05 m-25.csv,Mito 25,26,0.0476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,729.01,1095,893.05,35721.86,92.99,NA,NA,NA,NA,NA,51.03,6.11,3.23,GTY027 36C 14,Mito,Object,NA,1,664.04
GTY027 36C 14 05 m-25.csv,Mito 27,28,0.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,653.6,1220.09,910.32,255800.42,117.66,NA,NA,NA,NA,NA,49.67,7.57,2.57,GTY027 36C 14,Mito,Object,NA,1,664.04
GTY027 36C 14 05 m-25.csv,Mito 32,33,0.0655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,638.77,873.65,749.5,41222.31,50.21,NA,NA,NA,NA,NA,48.52,4.97,3.71,GTY027 36C 14,Mito,Object,NA,1,664.04
GTY027 36C 14 05 m-35.csv,ROIs 1,1,218.44,575,2077,775.04,142000000,63.41,212,984,344.32,63166753,67.06,404.88,29945.33,783.19,144000000,227.6,15.35,7530.86,362.75,66549000,345.96,NA,NA,NA,GTY027 36C 14,ROIs,Object,8,NA,664.04
GTY027 36C 14 05 m-35.csv,Mito 3,4,0.171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,796.64,1132.74,942.69,135748.06,85.67,NA,NA,NA,NA,NA,49.3,5.29,1.82,GTY027 36C 14,Mito,Object,NA,1,664.04
GTY027 36C 14 05 m-35.csv,Mito 6,7,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,797.89,1102.32,982.26,103137.09,59.6,NA,NA,NA,NA,NA,48.44,3.81,2.21,GTY027 36C 14,Mito,Object,NA,1,664.04
GTY027 36C 14 05 m-35.csv,Mito 7,8,0.129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,787.24,1112.45,979.6,105796.28,72.21,NA,NA,NA,NA,NA,50.21,4.05,2.08,GTY027 36C 14,Mito,Object,NA,1,664.04
GTY027 36C 14 05 m-35.csv,Mito 19,20,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,555.55,1263.55,885.22,942763.19,119.94,NA,NA,NA,NA,NA,46.84,5.01,2.82,GTY027 36C 14,Mito,Object,NA,1,664.04
GTY027 36C 14 05 m-35.csv,Mito 20,21,0.312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,616.88,1126.62,813.56,213153.19,105.84,NA,NA,NA,NA,NA,49.82,4.49,3.49,GTY027 36C 14,Mito,Object,NA,1,664.04
GTY027 36C 14 05 m-35.csv,Mito 21,22,0.0607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,729.01,1095,891.46,45464.69,90.92,NA,NA,NA,NA,NA,51.04,6.11,3.25,GTY027 36C 14,Mito,Object,NA,1,664.04
GTY027 36C 14 05 m-35.csv,Mito 22,23,0.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,637.42,1257.02,921.83,507004.28,113.47,NA,NA,NA,NA,NA,49.92,7.16,2.41,GTY027 36C 14,Mito,Object,NA,1,664.04
GTY027 36C 14 05 m-35.csv,Mito 26,27,0.0845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,628.21,873.65,741.29,52631.27,51.91,NA,NA,NA,NA,NA,48.52,4.97,3.73,GTY027 36C 14,Mito,Object,NA,1,664.04
GTY027 36C 14 05 m-50.csv,ROIs 1,1,218.44,575,2077,775.04,142000000,63.41,212,984,344.32,63166753,67.06,404.88,29945.33,783.19,144000000,227.6,15.35,7530.86,362.75,66549000,345.96,NA,NA,NA,GTY027 36C 14,ROIs,Object,6,NA,664.04
GTY027 36C 14 05 m-50.csv,Mito 7,8,0.185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,797.89,1189.26,987.98,153136.34,69.17,NA,NA,NA,NA,NA,48.46,3.79,2.18,GTY027 36C 14,Mito,Object,NA,1,664.04
GTY027 36C 14 05 m-50.csv,Mito 8,9,0.223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,712.59,1131.31,972.66,181887.56,80.78,NA,NA,NA,NA,NA,50.22,4.04,2.05,GTY027 36C 14,Mito,Object,NA,1,664.04
GTY027 36C 14 05 m-50.csv,Mito 15,16,3.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,511.29,1355.79,897.78,2375533.75,123.11,NA,NA,NA,NA,NA,48.03,5.71,2.6,GTY027 36C 14,Mito,Object,NA,1,664.04
GTY027 36C 14 05 m-50.csv,Mito 16,17,0.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,616.88,1126.62,813.13,286221.72,104.22,NA,NA,NA,NA,NA,49.81,4.49,3.53,GTY027 36C 14,Mito,Object,NA,1,664.04
GTY027 36C 14 05 m-50.csv,Mito 17,18,0.0857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,729.01,1095,885.78,63776.34,89.65,NA,NA,NA,NA,NA,51.04,6.12,3.25,GTY027 36C 14,Mito,Object,NA,1,664.04
GTY027 36C 14 05 m-50.csv,Mito 19,20,0.149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,618.31,873.65,739.74,92467.61,56.42,NA,NA,NA,NA,NA,48.53,4.98,3.71,GTY027 36C 14,Mito,Object,NA,1,664.04
GTY027 36C 15 01 m-25.csv,ROIs 1,1,242.75,561,1287,739.53,151000000,54.22,202,701,300.39,61240693,46.51,311.62,11012.23,730.96,149000000,157.9,50.48,5441.99,307.16,62620312,173.51,NA,NA,NA,GTY027 36C 15,ROIs,Object,9,NA,657.63
GTY027 36C 15 01 m-25.csv,Mito 3,4,0.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,658.74,1136.56,877.17,121926.8,77.96,NA,NA,NA,NA,NA,25.37,38.79,1.15,GTY027 36C 15,Mito,Object,NA,1,657.63
GTY027 36C 15 01 m-25.csv,Mito 4,5,0.0714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,764.84,1171.63,934.89,56093.27,102.48,NA,NA,NA,NA,NA,24.03,39.08,1.31,GTY027 36C 15,Mito,Object,NA,1,657.63
GTY027 36C 15 01 m-25.csv,Mito 12,13,0.0536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,770.29,1115.36,934.68,42060.47,66.92,NA,NA,NA,NA,NA,22.8,37.41,1.35,GTY027 36C 15,Mito,Object,NA,1,657.63
GTY027 36C 15 01 m-25.csv,Mito 13,14,0.0929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,736.22,1077.32,889.87,69409.57,73.09,NA,NA,NA,NA,NA,24.8,39.48,1.29,GTY027 36C 15,Mito,Object,NA,1,657.63
GTY027 36C 15 01 m-25.csv,Mito 14,15,0.0488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,709.54,1060.54,880.28,36091.41,92.52,NA,NA,NA,NA,NA,23.97,39.95,1.35,GTY027 36C 15,Mito,Object,NA,1,657.63
GTY027 36C 15 01 m-25.csv,Mito 15,16,0.0738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,801.91,1321.61,1057.86,65587.34,131.4,NA,NA,NA,NA,NA,22.87,40.07,1.35,GTY027 36C 15,Mito,Object,NA,1,657.63
GTY027 36C 15 01 m-25.csv,Mito 25,26,0.218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,687.04,1243.57,919.36,168242.09,104.08,NA,NA,NA,NA,NA,25.15,36.9,1.54,GTY027 36C 15,Mito,Object,NA,1,657.63
GTY027 36C 15 01 m-25.csv,Mito 30,31,0.281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,730.49,1422.46,1037.35,244813.42,132.68,NA,NA,NA,NA,NA,22.23,38.48,1.87,GTY027 36C 15,Mito,Object,NA,1,657.63
GTY027 36C 15 01 m-25.csv,Mito 39,40,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,537.29,1282.62,905.81,205617.83,144.12,NA,NA,NA,NA,NA,23.63,36.73,2.39,GTY027 36C 15,Mito,Object,NA,1,657.63
GTY027 36C 15 01 m-35.csv,ROIs 1,1,242.75,561,1287,739.53,151000000,54.22,202,701,300.39,61240693,46.51,311.62,11012.23,730.96,149000000,157.9,50.48,5441.99,307.16,62620312,173.51,NA,NA,NA,GTY027 36C 15,ROIs,Object,6,NA,657.63
GTY027 36C 15 01 m-35.csv,Mito 5,6,0.231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641.51,1159.43,885.16,171721.5,90.91,NA,NA,NA,NA,NA,25.38,38.79,1.16,GTY027 36C 15,Mito,Object,NA,1,657.63
GTY027 36C 15 01 m-35.csv,Mito 6,7,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,736.22,1199.99,912.18,214362.66,88.59,NA,NA,NA,NA,NA,24.45,39.32,1.28,GTY027 36C 15,Mito,Object,NA,1,657.63
GTY027 36C 15 01 m-35.csv,Mito 10,11,0.192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,709.54,1321.61,975.38,157036.66,138.26,NA,NA,NA,NA,NA,23.35,40.03,1.38,GTY027 36C 15,Mito,Object,NA,1,657.63
GTY027 36C 15 01 m-35.csv,Mito 20,21,0.292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,687.04,1306.41,916.15,224457.69,103.95,NA,NA,NA,NA,NA,25.14,36.93,1.48,GTY027 36C 15,Mito,Object,NA,1,657.63
GTY027 36C 15 01 m-35.csv,Mito 21,22,0.482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,707.26,1441.61,1016.6,411721.59,135.3,NA,NA,NA,NA,NA,22.32,38.31,1.78,GTY027 36C 15,Mito,Object,NA,1,657.63
GTY027 36C 15 01 m-35.csv,Mito 31,32,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,488.28,1282.62,893.8,281547.09,139.78,NA,NA,NA,NA,NA,23.59,36.75,2.4,GTY027 36C 15,Mito,Object,NA,1,657.63
GTY027 36C 15 01 m-50.csv,ROIs 1,1,242.75,561,1287,739.53,151000000,54.22,202,701,300.39,61240693,46.51,311.62,11012.23,730.96,149000000,157.9,50.48,5441.99,307.16,62620312,173.51,NA,NA,NA,GTY027 36C 15,ROIs,Object,3,NA,657.63
GTY027 36C 15 01 m-50.csv,Mito 6,7,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,640.31,1329.44,919.63,972045.94,112.4,NA,NA,NA,NA,NA,24.38,39.39,1.26,GTY027 36C 15,Mito,Object,NA,1,657.63
GTY027 36C 15 01 m-50.csv,Mito 16,17,0.426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,687.04,1306.41,913.92,327182.06,98.32,NA,NA,NA,NA,NA,25.13,36.96,1.47,GTY027 36C 15,Mito,Object,NA,1,657.63
GTY027 36C 15 01 m-50.csv,Mito 29,30,1.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,488.28,1446.46,946.29,1126090.13,153.06,NA,NA,NA,NA,NA,22.86,37.63,2.03,GTY027 36C 15,Mito,Object,NA,1,657.63
GTY027 36C 15 02 m-25.csv,ROIs 1,1,447.46,570,1102,768.25,289000000,60.75,207,1190,355.8,134000000,90.39,283.45,2071.04,755.78,284000000,165.56,28.03,9666.67,365.31,137000000,330.77,NA,NA,NA,GTY027 36C 15,ROIs,Object,7,NA,657.63
GTY027 36C 15 02 m-25.csv,Mito 16,17,1.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,574.61,1701.62,1027.53,1448814,147.26,NA,NA,NA,NA,NA,31.2,52.25,1.71,GTY027 36C 15,Mito,Object,NA,1,657.63
GTY027 36C 15 02 m-25.csv,Mito 17,18,1.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,586.76,1563.58,975.41,1171462.5,138.54,NA,NA,NA,NA,NA,31.7,55.97,2.05,GTY027 36C 15,Mito,Object,NA,1,657.63
GTY027 36C 15 02 m-25.csv,Mito 18,19,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,648.53,1398.88,966.4,878461,124.74,NA,NA,NA,NA,NA,34.43,55.09,1.64,GTY027 36C 15,Mito,Object,NA,1,657.63
GTY027 36C 15 02 m-25.csv,Mito 26,27,0.786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,617.69,1491.71,1011.38,667511.25,159.58,NA,NA,NA,NA,NA,36.06,55.24,2.06,GTY027 36C 15,Mito,Object,NA,1,657.63
GTY027 36C 15 02 m-25.csv,Mito 27,28,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,561.94,1832.67,1019.74,1035039.81,185.96,NA,NA,NA,NA,NA,29.08,55.34,2.05,GTY027 36C 15,Mito,Object,NA,1,657.63
GTY027 36C 15 02 m-25.csv,Mito 40,41,0.271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550.48,1762.13,980.69,223598.41,223.76,NA,NA,NA,NA,NA,31.62,53.47,2.36,GTY027 36C 15,Mito,Object,NA,1,657.63
GTY027 36C 15 02 m-25.csv,Mito 42,43,0.0667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,598.18,1109.92,774.57,43375.8,96.26,NA,NA,NA,NA,NA,31.24,55,2.65,GTY027 36C 15,Mito,Object,NA,1,657.63
GTY027 36C 15 02 m-35.csv,ROIs 1,1,447.46,570,1102,768.25,289000000,60.75,207,1190,355.8,134000000,90.39,283.45,2071.04,755.78,284000000,165.56,28.03,9666.67,365.31,137000000,330.77,NA,NA,NA,GTY027 36C 15,ROIs,Object,7,NA,657.63
GTY027 36C 15 02 m-35.csv,Mito 11,12,1.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,574.61,1701.62,1023.3,1702773.88,146.8,NA,NA,NA,NA,NA,31.19,52.25,1.69,GTY027 36C 15,Mito,Object,NA,1,657.63
GTY027 36C 15 02 m-35.csv,Mito 12,13,1.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,586.76,1718.33,972.41,1445007.25,144.9,NA,NA,NA,NA,NA,31.69,55.97,2.06,GTY027 36C 15,Mito,Object,NA,1,657.63
GTY027 36C 15 02 m-35.csv,Mito 22,23,1.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,536.65,1832.67,1007.82,1242646,184.37,NA,NA,NA,NA,NA,29.1,55.36,2.05,GTY027 36C 15,Mito,Object,NA,1,657.63
GTY027 36C 15 02 m-35.csv,Mito 23,24,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,648.53,1480.02,961.83,1078207.75,124.62,NA,NA,NA,NA,NA,34.43,55.09,1.64,GTY027 36C 15,Mito,Object,NA,1,657.63
GTY027 36C 15 02 m-35.csv,Mito 24,25,0.901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,603.29,1491.71,1007.28,762513.94,164.05,NA,NA,NA,NA,NA,36.06,55.24,2.05,GTY027 36C 15,Mito,Object,NA,1,657.63
GTY027 36C 15 02 m-35.csv,Mito 32,33,0.311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550.48,1762.13,979.04,255528.78,223.84,NA,NA,NA,NA,NA,31.62,53.47,2.35,GTY027 36C 15,Mito,Object,NA,1,657.63
GTY027 36C 15 02 m-35.csv,Mito 35,36,0.0798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,598.18,1109.92,786.33,52684.21,118.03,NA,NA,NA,NA,NA,31.23,55,2.62,GTY027 36C 15,Mito,Object,NA,1,657.63
GTY027 36C 15 02 m-50.csv,ROIs 1,1,447.46,570,1102,768.25,289000000,60.75,207,1190,355.8,134000000,90.39,283.45,2071.04,755.78,284000000,165.56,28.03,9666.67,365.31,137000000,330.77,NA,NA,NA,GTY027 36C 15,ROIs,Object,8,NA,657.63
GTY027 36C 15 02 m-50.csv,Mito 9,10,2.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,523.69,1701.62,1011.19,2233725.5,149.35,NA,NA,NA,NA,NA,31.17,52.26,1.67,GTY027 36C 15,Mito,Object,NA,1,657.63
GTY027 36C 15 02 m-50.csv,Mito 10,11,1.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,630.23,1480.02,943.26,1546947.88,125.44,NA,NA,NA,NA,NA,34.46,55.1,1.62,GTY027 36C 15,Mito,Object,NA,1,657.63
GTY027 36C 15 02 m-50.csv,Mito 17,18,1.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.13,1832.67,992.15,1650936.5,187.67,NA,NA,NA,NA,NA,29.12,55.38,2.05,GTY027 36C 15,Mito,Object,NA,1,657.63
GTY027 36C 15 02 m-50.csv,Mito 18,19,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,519.8,1544.59,993.57,1001521,174.28,NA,NA,NA,NA,NA,36.06,55.24,2.05,GTY027 36C 15,Mito,Object,NA,1,657.63
GTY027 36C 15 02 m-50.csv,Mito 26,27,0.411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,545.27,1762.13,963.25,332322.97,219.11,NA,NA,NA,NA,NA,31.62,53.47,2.38,GTY027 36C 15,Mito,Object,NA,1,657.63
GTY027 36C 15 02 m-50.csv,Mito 27,28,0.0369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,702.44,1205.07,956.84,29662.12,114.53,NA,NA,NA,NA,NA,23.92,54.95,2.2,GTY027 36C 15,Mito,Object,NA,1,657.63
GTY027 36C 15 02 m-50.csv,Mito 30,31,0.0572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,646.41,1099.64,835.35,40096.66,113.76,NA,NA,NA,NA,NA,27.51,55.06,2.2,GTY027 36C 15,Mito,Object,NA,1,657.63
GTY027 36C 15 02 m-50.csv,Mito 31,32,2.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,586.76,1789.46,958.02,2069315.5,155.98,NA,NA,NA,NA,NA,31.65,55.9,2.12,GTY027 36C 15,Mito,Object,NA,1,657.63
GTY027 36C 15 03 m-25.csv,ROIs 1,1,205.74,559,979,744.81,129000000,48.24,209,1185,355.7,61460370,101.27,306.79,2694.52,742.58,128000000,140.42,66.38,8261.42,376.43,65042960,365.74,NA,NA,NA,GTY027 36C 15,ROIs,Object,2,NA,657.63
GTY027 36C 15 03 m-25.csv,Mito 2,3,0.0714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,801.87,1286.4,993.16,59589.61,118.79,NA,NA,NA,NA,NA,46.74,37.47,1.27,GTY027 36C 15,Mito,Object,NA,1,657.63
GTY027 36C 15 03 m-25.csv,Mito 38,39,3.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,637.3,1918.11,956.79,2899081.5,144.46,NA,NA,NA,NA,NA,46.32,39.3,1.73,GTY027 36C 15,Mito,Object,NA,1,657.63
GTY027 36C 15 03 m-35.csv,ROIs 1,1,205.74,559,979,744.81,129000000,48.24,209,1185,355.7,61460370,101.27,306.79,2694.52,742.58,128000000,140.42,66.38,8261.42,376.43,65042960,365.74,NA,NA,NA,GTY027 36C 15,ROIs,Object,2,NA,657.63
GTY027 36C 15 03 m-35.csv,Mito 4,5,0.106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,784.29,1286.4,972.96,86593.8,116.91,NA,NA,NA,NA,NA,46.75,37.51,1.27,GTY027 36C 15,Mito,Object,NA,1,657.63
GTY027 36C 15 03 m-35.csv,Mito 26,27,4.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,628.45,1918.11,951.41,3483117.25,142.08,NA,NA,NA,NA,NA,46.35,39.26,1.7,GTY027 36C 15,Mito,Object,NA,1,657.63
GTY027 36C 15 03 m-50.csv,ROIs 1,1,205.74,559,979,744.81,129000000,48.24,209,1185,355.7,61460370,101.27,306.79,2694.52,742.58,128000000,140.42,66.38,8261.42,376.43,65042960,365.74,NA,NA,NA,GTY027 36C 15,ROIs,Object,1,NA,657.63
GTY027 36C 15 03 m-50.csv,Mito 25,26,6.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,529.39,1918.11,942.15,4859624,140.4,NA,NA,NA,NA,NA,46.4,39.14,1.66,GTY027 36C 15,Mito,Object,NA,1,657.63
GTY027 36C 15 04 m-25.csv,ROIs 1,1,260.07,552,1031,760.67,166000000,60.96,215,2470,518.85,113000000,225.18,329.56,2278.22,748.36,163000000,160.03,1.56,18755.89,560.95,123000000,926.78,NA,NA,NA,GTY027 36C 15,ROIs,Object,4,NA,657.63
GTY027 36C 15 04 m-25.csv,Mito 33,34,4.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,1940.56,968.41,3387483.5,153.12,NA,NA,NA,NA,NA,67.28,10.86,1.79,GTY027 36C 15,Mito,Object,NA,1,657.63
GTY027 36C 15 04 m-25.csv,Mito 34,35,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.21,1898.45,994.47,4761525.5,172.86,NA,NA,NA,NA,NA,64.5,12.9,2.01,GTY027 36C 15,Mito,Object,NA,1,657.63
GTY027 36C 15 04 m-25.csv,Mito 35,36,1.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,538.11,1406.59,924.77,1343687.88,145.7,NA,NA,NA,NA,NA,70.01,14.02,2.31,GTY027 36C 15,Mito,Object,NA,1,657.63
GTY027 36C 15 04 m-25.csv,Mito 36,37,0.0583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,805.09,1376.98,1054.78,51684.21,135.85,NA,NA,NA,NA,NA,68.06,14.08,2.14,GTY027 36C 15,Mito,Object,NA,1,657.63
GTY027 36C 15 04 m-35.csv,ROIs 1,1,260.07,552,1031,760.67,166000000,60.96,215,2470,518.85,113000000,225.18,329.56,2278.22,748.36,163000000,160.03,1.56,18755.89,560.95,123000000,926.78,NA,NA,NA,GTY027 36C 15,ROIs,Object,3,NA,657.63
